Rest_id,name,lat,lon,rating
535,Indian Grill Room,28.4334574,77.1052774,4.5
536,Oriental Fusion,28.4625277,77.0872491,3.3
537,Rollmaal,28.4623829,77.0876088,3.4
538,Speedy Chow,28.4622932,77.0876088,3.2
539,Arabian Nites,28.4625024,77.0868749,3.8
540,Giani,28.46246192,77.08695229,3.6
541,Juste Miam,28.4626811,77.0869794,3.9
542,Patiala Shahi,28.4625094,77.0868501,3.5
543,The Kathis,28.4624466,77.087339,3.8
544,Wai Yu Mun Ching,28.4625963,77.0871567,3.6
545,Biryani Art,28.4625602,77.0870678,4.1
546,Nosh,28.4625905,77.0871573,4.1
547,Tandoor Express,28.4624928,77.0874235,4.2
548,Tandoori KnockOuts,28.4626087,77.0871592,4.2
549,Udaipuri,28.4623802,77.0871142,4
550,Halki Aanch,28.4714149,77.0756172,2.7
551,Hungry Gopal,28.4543078,77.0786436,3.2
552,Kuzo,28.4507135,77.0790658,3.2
553,Lovecrumbs Bakery,28.4660738,77.0784363,3.4
554,Organic Express,28.452042,77.081955,3.4
555,Pizza Hut,28.4684058,77.0746189,2.8
556,Roti Te Boti,28.4600768,77.0832025,2.8
557,Behrouz Biryani,28.4609895,77.0787061,3.7
558,Dilli Darbar,28.4602529,77.0843946,3.7
559,Jarfull,28.4605845,77.0791557,3.7
560,Mochamania,28.4710018,77.0747614,3.7
561,Mukhtalif Biryanis,28.4592935,77.0847227,3.7
562,Ovenstory Pizza,28.4609696,77.0788503,3.7
563,Chin Chow,28.4601546,77.0840118,2.4
564,Cafe Sante,28.4510321,77.0815524,4.3
565,Nuterro,28.4708726,77.0751988,4
566,Sandburg Shakes,28.46082,77.079003,4
567,The Millionaire Express,28.460034,77.079311,4
568,Faasos,28.4609172,77.0788859,3.2
569,Foodrath,28.4613734,77.0793669,3
570,Hyderabad House,28.461131,77.0792457,2.7
571,Kake Da Hotel,28.460761,77.0798015,3.1
572,Mitraao,28.460995,77.0796953,3.4
573,PomoDoro Bistro,28.4610705,77.0790916,3.4
574,Shri Shyam Ji Ke Mashhoor Chhole Bhature,28.4532726,77.0811311,3.3
575,Spice Aangan Express,28.461131,77.0792457,3
576,Subway,28.4604862,77.0790658,3.3
577,Swaad Ka Khazana,28.4609372,77.0795604,2.6
578,The Toddy Shop,28.460829,77.0792715,3.4
579,Truffles,28.4606655,77.0790658,3.2
580,Cafe Bonkerz,28.4604516,77.0787061,3.6
581,Wrapchick,28.4608794,77.0794255,3.9
582,Me Kong Bowl,28.460726,77.0796953,4
583,Green Leaf,28.4664035,77.0395696,3
584,Tokyo,28.4661418,77.0400898,3
585,Town Hall,28.45097366,77.096912,3.5
586,Whisky Samba,28.45104175,77.09688552,3.8
587,Chokola,28.5109714,77.080139,3.1
588,Green Hut,28.5004986,77.0753139,2.8
589,My Plate,28.5130313,77.086215,3.1
590,PiccoLicko,28.4875966,77.0652612,3.3
591,Pind Balluchi,28.4991161,77.088159,2.7
592,Raj Xpresso,28.506391,77.083835,2.9
593,Riders Hub,28.4991724,77.0879685,3.1
594,Shivani Catering Services,28.5011252,77.0728605,3.1
595,The Diet Kitchen,28.5009896,77.0835622,3.3
596,World Art Cafe,28.5120417,77.0842434,3.3
597,XLNC Bakers,28.5140563,77.0801,2.9
598,Tea Halt,28.443247,77.0555019,3.1
599,Indian Bistro Company,28.44359498,77.05503501,3.7
600,Anaaj,28.5096403,77.0714665,2.9
601,Au Bon Pain,28.51055995,77.07236174,2.8
602,Cafe Coffee Day,28.509779,77.0715115,3.1
603,Cafe Friends,28.5095992,77.0712658,3.2
604,Chinese Bistro,28.5096403,77.0714665,2.9
605,Madras Coffee House,28.5103687,77.0720511,3
606,Nukkadwala,28.51028625,77.07199864,3.2
607,Salad Chef,28.5095226,77.07128014,3.2
608,Subway,28.509779,77.0715115,3.3
609,Tea Halt,28.509779,77.0715115,2.7
610,Urban Dhaba,28.5096403,77.0714665,3.2
611,A Piece of Paris,28.510247,77.0716878,3.9
612,Chaayos,28.5096894,77.0715115,3.8
613,Doughlicious,28.50969289,77.07169354,3.6
614,Eggers Madhouse,28.5096721,77.0713316,3.7
615,Live Wok,28.5096807,77.0714215,3.6
616,Orange Chopsticks,28.50954204,77.07144342,3.5
617,Pizzoccheri,28.50954764,77.07135793,3.6
618,Chai Point,28.5099843,77.0717813,2.4
619,Oasis Kitchen,28.5088043,77.0316635,2.9
620,Ramchandra Chinese Food,28.508564,77.0309826,2.7
621,Sona Chinese,28.5090845,77.0308539,2.8
622,The Pastry Hut,28.5088678,77.0313937,2.9
623,Bhoomika,28.4604845,77.0842702,2.9
624,FoodZilla,28.4603512,77.0841917,3.3
625,Kathi Junction,28.4606579,77.0836521,3
626,Romi da Dhaba,28.4600476,77.083832,3.1
627,Shamji Snacks,28.4602296,77.0843266,2.7
628,The Lunch Break,28.46047,77.0835622,2.9
629,Veg O Non,28.459871,77.0843266,3.1
630,Alwar Sweets,28.4603598,77.0842816,3.5
631,Bakers Oven,28.4606752,77.083832,3.6
632,Burgzz Bee,28.4599348,77.0840568,3.6
633,Chinese Corner,28.4597873,77.0839219,3.6
634,Iroha,28.4599872,77.0832025,3.7
635,Wah Ji Wah,28.4605726,77.0832256,2.2
636,Woods Spice,28.4428081,77.0573475,3.2
637,Days of the Raj,28.53549308,77.19747473,3.4
638,Dilli Ka Dhaba,28.5375472,77.1980333,2.6
639,Govardhan,28.5355234,77.1969242,3.4
640,Mezbaan Grills,28.5381335,77.1981225,3.1
641,Say Cheese,28.53744768,77.19815936,2.7
642,Southy,28.53747419,77.19795015,2.6
643,Monosoz,28.53839431,77.19804244,3.7
644,Waves,28.5386662,77.1988082,3.5
645,Delhi Darbar,28.53576259,77.19696745,2.2
646,Chateau,28.53565508,77.19679244,4
647,Nariyal Cafe,28.538438,77.199152,4.2
648,BarShala,28.6557549,77.3006287,3.2
649,Sultanat,28.6562624,77.3016026,3.7
650,Bella Italia,28.554463,77.087897,3.2
651,Clever Fox Cafe,28.55169,77.120642,3.2
652,Rambhog,28.6900143,77.1345554,3.3
653,BTW,28.7003322,77.1177269,3.4
654,Chilli Pepper,28.7006401,77.1176394,3.3
655,Pizza Hut,28.7006935,77.1172629,2.6
656,Puri Bakers,28.7004868,77.1175742,3.7
657,Bikaner Sweets,28.5253209,77.2542551,3.3
658,Cafe Coffee Day,28.52813297,77.25014627,3.2
659,Chandra Sweets,28.5255719,77.2540557,3
660,Chhotu Mashhoor Kathi Roll,28.52569245,77.25411225,2.7
661,Green Chick Chop,28.52810941,77.24689879,3.2
662,Lazeez Restaurant,28.5256646,77.2545694,3
663,Madhuvan Chinese Fast Food,28.52560319,77.2532459,2.5
664,Mr Wong,28.525675,77.249793,3.2
665,Mughlai Shahi Rasoi,28.5253274,77.253851,3.2
666,Mumbai Central Street Food,28.52774267,77.24780235,3.1
667,New Bakers Shoppee,28.52553898,77.25402072,3.2
668,Pant  Ice Cream Parlour,28.52572397,77.25401971,3.3
669,Punjabi Chaap Corner,28.533376,77.2542022,2.9
670,Sartaj Food Corner,28.5258419,77.2540755,2.8
671,The Sugar Therapy,28.523785,77.252479,3.4
672,Biryani Binge,28.53141028,77.25034475,3.9
673,City of Joy,28.53267894,77.25312788,3.9
674,Letz Roll,28.5278902,77.2468466,3.6
675,Nukkad,28.53,77.25,3.6
676,Shree Rathnam,28.5255985,77.2543449,2.4
677,Alaturka,28.541562,77.1549849,2.5
678,Amici Gourmet Pizza,28.5414797,77.1549896,3.1
679,Burger King,28.5417053,77.1551985,3.2
680,Kylin Express,28.5411683,77.155068,2.6
681,Big Fat Sandwich,28.54155381,77.15575699,3.5
682,Fashion Tv Cafe,28.5414127,77.15530144,3.6
683,Kylin Skybar,28.5414475,77.154938,3.6
684,Lemon Drops,28.5410525,77.1552225,3.9
685,Punjabi By Nature Express,28.5411702,77.155099,3.5
686,Red Mango,28.5409809,77.1553877,3.7
687,Starbucks,28.54089671,77.15541266,3.7
688,Peninsular Kitchen,28.5411409,77.1550949,4.2
689,Mithapur,28.5555634,77.2187517,3.4
690,Diggin,28.5556355,77.2194983,4.2
691,Aggarwal Sweet India,28.6603476,77.3169197,2.8
692,Bobby Tikki Wala,28.6603647,77.3168615,2.8
693,Chennai Junction,28.6596493,77.3065547,3.3
694,Chicken Bite,28.6595397,77.3065301,3.1
695,Chocolate Dreams,28.6594042,77.3068973,3
696,Dial n Dine,28.6602285,77.316909,3.4
697,Fresh n Refresh,28.6596084,77.3066672,3.4
698,Garden Hut,28.6601278,77.305701,3.1
699,Giani,28.6596561,77.3064966,3.3
700,Jugnu Gaming Zone and Cafe,28.6578549,77.3103233,2.9
701,KTS,28.65948,77.306795,3.3
702,Mandarin,28.6598026,77.3061657,2.8
703,Rollmates,28.6595258,77.3064258,3.2
704,Tandoori Nights,28.6604475,77.3169899,3
705,Burger Dominion,28.6596325,77.3065439,3.6
706,Cafe Gainz,28.6595377,77.306742,3.5
707,Chaskaa,28.6595993,77.3066776,3.5
708,Fabulous Cake Bites,28.6601355,77.3057084,3.6
709,Malais By Anands,28.6602308,77.3171967,3.7
710,Panchwati Rasoi,28.6598763,77.317158,3.8
711,The Sweeet Jar,28.6600636,77.3049468,3.9
712,Pizza Hut Delivery,28.5625495,77.2242626,3.2
713,The Arena,28.5624498,77.2245776,3.4
714,Restaurant De Seoul,28.562518,77.2245397,3.6
715,Taksim,28.5625562,77.2239998,3.9
716,Jom Jom Malay,28.563155,77.224443,4.4
717,Kofuku,28.56257437,77.22493695,4
718,The Sky High,28.5622825,77.2243747,4.1
719,Pizzaon,28.64244153,77.23196391,3
720,Aapni Dhani,28.6927118,77.1731452,2.8
721,Bengal Sweet Corner,28.692666,77.1725562,2.8
722,Chicken Vicken,28.6849156,77.1664456,3.4
723,Frontier,28.6931895,77.1714778,3
724,Metro Fast Food,28.6938333,77.1727344,2.7
725,Popular Chicken,28.6874254,77.1730055,3
726,Sardar A Pure Meat Shop,28.6873272,77.1729156,3.4
727,Shankar Fast Food,28.6929381,77.1716576,3.2
728,The Mirch Masala,28.6931964,77.1731558,3
729,The Mirch Masala,28.6873066,77.1736345,3.2
730,Uncle Cake Shop,28.6738532,77.1855851,3.1
731,Master Bakers,28.6925128,77.1728257,3.7
732,Chhabra Sweets,28.6939921,77.1723764,2.4
733,Pizza Hut,28.6929229,77.1780375,3.4
734,Sagar Ratna,28.693362,77.1779476,2.7
735,Smelling Salts,28.6951682,77.1715677,3.3
736,Wah Ji Wah,28.6960643,77.1795361,2.6
737,Wheelyz,28.693567,77.1782172,2.5
738,Bell Pepperz,28.6965128,77.1795201,3.9
739,Bharat Sweets,28.6929229,77.1780375,3.5
740,Invitation,28.6961234,77.1794454,3.6
741,Mystique Melange,28.6963822,77.1702198,3.9
742,Pandit Ji Paranthe Wale,28.6965655,77.1799506,3.7
743,Raju Chat Palace,28.680204,77.1855035,3.9
744,Apni Rasoi,28.6923511,77.177678,3
745,Bablu Kabab Shop,28.6919464,77.1781273,3.1
746,Hunger Flames,28.6872232,77.1835542,3.4
747,Puran Chand Ambala Wale Di Hatti,28.6924751,77.1780375,3.3
748,The Cake Gallery,28.6849542,77.1674237,3.3
749,Bablu Chic Inn,28.6924851,77.1780492,3.6
750,Masala Basket,28.6921495,77.1778832,3.6
751,Udta Punjab,28.6924751,77.1780375,3.5
752,Munch Nation,28.69218909,77.17785772,4
753,Cafe Coffee Day,28.62981784,77.22546157,2.9
754,Faasos,28.637044,77.22947,2.8
755,Karachi Bakery,28.6296552,77.2321395,3
756,Sachdeva Confectioners,28.636706,77.23034,3.1
757,Bengali Sweet House,28.6296407,77.2319464,3.6
758,Bijoli Grill,28.62586289,77.22564027,3.7
759,Habibi Express,28.6291992,77.232182,2.3
760,Cafe Coffee Day,28.55860308,77.16410805,3.2
761,China Town,28.55882222,77.16399444,2.9
762,Pizza Hut,28.55750937,77.16408022,3.1
763,The Kathis,28.55749052,77.16335401,2.8
764,The Kylin Experience,28.55915278,77.16345278,3.3
765,Arabian Nites,28.55731442,77.16421165,3.5
766,Asia Kitchen,28.55894144,77.16395449,3.7
767,Krips Restaurant,28.55720016,77.16388777,3.5
768,RPM,28.55756561,77.16416772,2.4
769,Lotus Garden,28.5692067,77.1870054,3.2
770,Meethas Sweets,28.5682092,77.1882805,2.8
771,Punjabi Tadka,28.5680386,77.1883704,2.8
772,Snack Bar,28.5682072,77.1872056,3
773,South Indian Food,28.567558,77.1884696,3.1
774,Southy,28.56823664,77.18844105,2.4
775,Al Kuresh,28.5841464,77.1918744,3.3
776,Bamboo Chopstix,28.5842999,77.1916048,2.7
777,Bawarchis,28.5842508,77.1915599,2.9
778,Bikanervala,28.5851618,77.1912454,3.4
779,Cafe Coffee Day,28.5834333,77.1909759,3
780,Chattisgarh Bhawan,28.6043227,77.1863937,2.7
781,Chimney,28.5843895,77.1916048,2.9
782,China Town Sizzlers,28.5842508,77.1915599,3.4
783,Chinese Bite,28.5842927,77.1917436,2.8
784,Chinese Garden,28.5843202,77.191558,3.2
785,Costa Coffee,28.5952992,77.1683666,3
786,Food Point,28.6024263,77.1867082,2.8
787,Ikko,28.6021467,77.1860137,2.9
788,Jammu And Kashmir House,28.5998612,77.1969056,2.9
789,Laguna,28.5843085,77.1916947,3.4
790,Momo Point,28.5841379,77.1917845,3.2
791,New Zaika,28.5841379,77.1917845,3.1
792,Organic Express,28.5867665,77.1933486,3
793,Tamil Nadu House Canteen,28.5830663,77.1908861,3.4
794,The Chocolate Avenue,28.5795901,77.1863937,3.4
795,Chimney Sizzlers,28.5842999,77.1916048,3.7
796,Gujarat Bhawan Restaurant,28.5985428,77.1971751,3.7
797,Jakoi,28.6055182,77.1876516,3.5
798,Moti Mahal Delux,28.6016137,77.1871125,2.4
799,The Treat,28.5928569,77.178936,2.1
800,Break Fast Point,28.6555014,77.2820446,3.3
801,Breakfast Corner,28.655449,77.2822063,3.1
802,Frontier,28.656024,77.2816637,3.2
803,Prince Cafe,28.6548389,77.2821725,2.9
804,Spicy Eleven,28.6536873,77.2779746,3.1
805,Vaishno Punjabi Dhaba,28.6512423,77.2822247,3
806,Adarsh Bhojnalaya,28.6564057,77.224214,3.4
807,Al Haj Bakery,28.6545089,77.2278068,3
808,Anmol Chicken,28.663599,77.2094826,3.1
809,Babu Ram Paranthe Wale,28.6560115,77.2304115,3.2
810,Bhaijaan Kababs,28.6494534,77.2335101,3.2
811,Bikanervala,28.6566711,77.2244176,2.8
812,Brijwasi Bhoj,28.6568732,77.2243841,3.1
813,Brijwasi Restaurant,28.656851,77.2243823,3.2
814,Comesum,28.6606804,77.2280206,2.5
815,Inderpuri Restaurant,28.6578654,77.2231981,3
816,Kamdhenu Family Corner,28.6563302,77.2271781,2.8
817,Khalsa Hindu Hotel,28.658756,77.2234955,2.9
818,Mahalaxmi Mishthan Bhandar,28.6581203,77.2234057,3.3
819,Natraj Cafe,28.6561992,77.2305013,3.4
820,Padam Chaat Corner,28.66,77.23,3
821,Pandit Ved Prakash Lemon Wale,28.6565647,77.2268188,3.2
822,Rabri Bhandar,28.6561097,77.2305013,3.2
823,Ram Parshad Makhan Lal,28.6625615,77.2155012,3.4
824,Rambhoj,28.6562981,77.2324772,2.9
825,Sharma Bhojnalay,28.6559026,77.2306151,3
826,Shree Balaji Chaat Bhandar,28.656524,77.2320281,3.2
827,Shri Duli Chand Naresh Gupta,28.6476635,77.2269535,3.4
828,Shri Hari Sharnam,28.6577424,77.222732,3.1
829,Sindhi Chicken,28.6573856,77.2316689,2.9
830,Soni Bhojnalaya,28.657748,77.223481,3
831,Super Restaurant,28.6567032,77.2320281,2.9
832,Tiwari Ji Confectioner,28.6561268,77.2306809,3.1
833,Wah Ji Wah,28.6562478,77.2328586,2.8
834,Zaika Mughlai Foods,28.6566379,77.2233607,3.3
835,Al Yousuf,28.6551819,77.2254715,3.7
836,Amritsari Lassi Wala,28.6567084,77.2234007,3.8
837,Annapurna Bhandar,28.6563295,77.2323664,3.8
838,Bishan Swaroop Chaat Bhandar,28.6561525,77.2309504,3.7
839,Gole Hatti,28.6572505,77.2230342,3.8
840,Kedarnath Prem Chand Halwai,28.6556971,77.229983,3.7
841,Keventers,28.6562039,77.2314893,3.7
842,Khan Omelette Corner,28.6551982,77.2215109,3.6
843,Natraj Dahi Bhalle Wala,28.6561992,77.2305013,3.9
844,Old Famous Jalebi Wala,28.6561321,77.233555,3.9
845,Shiv Misthan Bhandar,28.6568622,77.2243039,3.8
846,Special Jalebi Wala,28.6566115,77.2320562,3.5
847,Tewari Bros Confectioners,28.6566371,77.2266392,3.5
848,Chaina Ram Sindhi Confectioners,28.6566622,77.2235803,4.2
849,Jung Bahadur Kachori Wala,28.6556914,77.2298726,4.1
850,Milk n More,28.650566,77.2310851,3.1
851,Kuremal Mohan Lal Kulfi Wale,28.6477617,77.2270433,4.5
852,Hira Chaat Corner,28.6501751,77.2293337,3.6
853,Kuremal Mahavir Prasad Kulfi Wale,28.6476059,77.2268188,3.9
854,Shakahari Restaurant,28.649513,77.2270883,3.6
855,Shri Gujrat Namkeen Bhandar,28.6501776,77.2293345,3.6
856,Standard Sweets,28.6494491,77.2273577,3.6
857,Sudarshan,28.6504067,77.2302935,3.7
858,Ustad Moinuddin Kebab,28.6498667,77.2261003,3.7
859,Ashok Chaat Corner,28.6493909,77.2268745,4.1
860,Jain Coffee House,28.65051,77.2295582,4.1
861,Shyam Sweets,28.6504756,77.2303113,4.1
862,Spicy Food Court,28.49562447,77.16154855,2.7
863,Aristocrat Sweet Shop,28.5400835,77.24861238,3.1
864,Bunty Dhaba,28.53972535,77.25204963,3.2
865,Horn Please,28.5374979,77.2564223,3
866,Khatey Raho,28.5401398,77.2488511,3.3
867,Kolkata Biryani House,28.54032355,77.24887993,3.4
868,Kolkata Hot Kathi Roll,28.5401027,77.2485628,3.2
869,Madly Bangalee,28.5363941,77.2533122,2.7
870,Punjabi Zaika,28.5364501,77.2534878,2.9
871,Rabi Snacks Corner,28.5401377,77.24898689,3.4
872,Republic of Chicken,28.5364925,77.2534614,2.7
873,Roll n Roast,28.54001105,77.24858187,3.3
874,Royal Kolkata Biryani,28.5404268,77.2487302,2.7
875,Sanjha Chulha,28.53638025,77.25324858,2.7
876,Soya King,28.5364506,77.2532497,2.6
877,The Mustard,28.540204,77.248798,2.9
878,Wazwaan Restaurant,28.5426944,77.2417726,3.2
879,Yummi Kolkataa,28.5399215,77.248847,3.2
880,Annapurna Sweet House,28.53622797,77.25338604,3.7
881,Ashirbad,28.5408504,77.2431467,3.6
882,Dadu Cutlet Shop,28.53622856,77.25329351,3.7
883,Maa Tara,28.5362306,77.2532976,3.6
884,My Spice Kitchen,28.5403982,77.2487359,3.5
885,The Singing Tree,28.5403609,77.2488222,3.7
886,Chulha Punjabi Da,28.53634285,77.25327071,2.4
887,Viva Hyderabad,28.53692899,77.2529294,2.3
888,Metro Grill,28.7168739,77.1142232,3.4
889,Cafe Cruise,28.6501775,77.1232509,2.8
890,Etal The Lounge Bar,28.6502181,77.123654,3.2
891,Authentique Bites,28.6764039,77.2253817,3.2
892,Embassy,28.6766555,77.2252021,3
893,New Darvesh,28.6976361,77.2203223,3
894,Gujarati Samaj Santushti,28.6722125,77.2241691,3.6
895,Boa Village,28.6767537,77.2252919,4
896,Anand Ji Restaurant,28.56171513,77.26811942,3.1
897,Baskin Robbins,28.5620725,77.2683524,3.3
898,Bhoj Restaurant,28.56150782,77.26825587,2.8
899,Brijwasi Restaurant,28.56159321,77.268392,2.8
900,Cafe Coffee Day,28.5624519,77.26926506,2.9
901,Chaat Tadka,28.56128843,77.26820022,2.8
902,Dawat Khana,28.562384,77.2688013,2.5
903,Eat n Joy,28.5614129,77.2684871,3.2
904,Khan Chicken Biryani,28.56181849,77.26784986,2.9
905,Kolkata Roll,28.56132406,77.2685365,2.8
906,Sab Ke Khatir,28.560994,77.268562,3.1
907,Bon Bon Pastry Shop,28.56217362,77.26831857,3.5
908,Moksha,28.56231173,77.26906691,3.7
909,Amber,28.6301966,77.2208907,2.6
910,Cafe Coffee Day,28.6329609,77.2198128,3.4
911,Costa Coffee,28.62925605,77.2321919,3.4
912,Delhi Darbar Dhaba,28.6305968,77.2298312,3.2
913,Garam Dharam,28.6317119,77.2226871,3.4
914,Gola Sizzlers,28.6352499,77.2198577,3
915,Indian Coffee House,28.6305402,77.2160401,3.3
916,My Bar Square,28.6328378,77.2213398,2.5
917,Sagar Ratna,28.6356827,77.220409,3.4
918,The Immigrant Cafe,28.6340485,77.2190044,3.2
919,MOB Brewpub,28.6332756,77.2226422,4.7
920,Naturals Ice Cream,28.6343484,77.2221482,4.9
921,Zabardast Indian Kitchen,28.63259937,77.22217988,4.7
922,Anand Restaurant,28.6290232,77.2208008,3.6
923,Blues,28.62986493,77.22061079,3.7
924,Burger King,28.6327396,77.2212499,3.8
925,Burger Singh,28.63432028,77.21751753,3.6
926,Cafe Coffee Day The Square,28.63372555,77.21993454,3.6
927,Cafe Dalal Street,28.6332522,77.2228667,3.7
928,Cafe Hawkers,28.6346126,77.2211601,3.7
929,Cafe Public Connection,28.6314806,77.2202619,3.7
930,Caffe Tonino,28.6348977,77.2194535,3.9
931,Cha Bar,28.63122333,77.22215876,3.9
932,Chaayos,28.63146522,77.22035263,3.9
933,China Garden,28.6339581,77.217118,3.9
934,Desi Vibes,28.6302469,77.2206488,3.9
935,Embassy,28.6336789,77.2210029,3.5
936,GoGourmet,28.627897,77.223175,3.7
937,Indian Grill Company,28.6335935,77.2226871,3.7
938,Jain Chawal Wale,28.6318938,77.216129,3.8
939,Jungle Jamboree,28.6324794,77.2161749,3.8
940,Kake Da Hotel,28.6350395,77.2218787,3.5
941,Kebab Xpress,28.6305246,77.2196331,3.5
942,KFC,28.63136,77.217,3.7
943,Khan Chacha,28.6340493,77.2208907,3.7
944,La Americana,28.6331936,77.222736,3.7
945,Lady Baga,28.63123951,77.21645035,3.7
946,Life Caffe,28.63417726,77.21829101,3.6
947,Lord of the Drinks,28.6319527,77.2167587,3.9
948,Moets Arabica,28.6303042,77.2208276,3.5
949,Mother India,28.6355337,77.2190709,3.9
950,Mughlai Junction,28.6307809,77.2204415,3.9
951,My Bar Headquarters,28.630721,77.2198128,3.7
952,Oh My God,28.6312375,77.2205314,3.8
953,Open House Cafe,28.63430998,77.22071037,3.8
954,Pind Balluchi,28.6308607,77.2180107,3.6
955,Pizza Hut,28.6322176,77.2228218,3.5
956,Playboy Cafe,28.6306314,77.2198128,3.7
957,Punjabi By Nature,28.6308511,77.2197679,3.7
958,Rajdhani Thali Restaurant,28.62981696,77.22053636,3.6
959,Sbarro,28.630354,77.2197229,3.5
960,Shake Square,28.6335234,77.2181959,3.7
961,South Indian Snacks,28.62612864,77.21608289,3.6
962,Starbucks,28.63014067,77.22063158,3.8
963,Subway,28.6311315,77.222238,3.5
964,Tamasha,28.629606,77.221744,3.7
965,Taste of China,28.6300841,77.2204748,3.5
966,Teddy Boy,28.6301834,77.2198128,3.9
967,The Flying Saucer Cafe,28.6315577,77.2210703,3.9
968,The Junkyard Cafe,28.6303196,77.2207923,3.9
969,The Luggage Room Kitchen And Bar,28.6331626,77.2228667,3.5
970,The Rolling Joint,28.6335249,77.2219685,3.9
971,The Vault Cafe,28.63104411,77.21964553,3.9
972,Veda,28.6352172,77.2181061,3.9
973,Warehouse Cafe,28.63384356,77.22086292,3.7
974,Zaffran,28.6336168,77.221559,3.9
975,Zen,28.6342534,77.2192738,3.5
976,Zizo,28.635299,77.2199026,3.9
977,Ambrosia Bliss,28.63386651,77.22212523,4
978,Barbeque Nation,28.62996616,77.22067215,4.1
979,Bikkgane Biryani,28.6316714,77.2161897,4.1
980,Biryani Blues,28.6299831,77.2205314,4
981,Excuse Me Boss,28.6309539,77.2208457,4.1
982,Fa Yian,28.6328105,77.2172977,4
983,Farzi Cafe,28.6323984,77.2214296,4.4
984,Fuji Japanese Restaurant,28.63298369,77.22193044,4
985,Healthy Routes,28.6348214,77.2205314,4
986,HotMess,28.6326547,77.222238,4.3
987,House of Commons,28.6330645,77.2227769,4
988,Johnny Rockets,28.6304436,77.2197229,4
989,Odeon Social,28.63424877,77.22090885,4.1
990,Pebble Street,28.6302434,77.2204415,4
991,Saravana Bhavan,28.6323578,77.2163096,4.3
992,Starbucks,28.6321771,77.2177019,4.1
993,The Town House Cafe,28.62997057,77.22054273,4
994,United Coffee House,28.6324708,77.2212499,4.1
995,Unplugged Courtyard,28.63447388,77.22129744,4
996,Chicken Minar,28.7181477,77.1250143,2.6
997,G Lounge,28.7182809,77.124976,3.2
998,Gyms Kook,28.7186064,77.125077,3.3
999,Burger Joint,28.7183684,77.1248938,3.5
1000,Eleven to Eleven,28.65784,77.3027142,3.1
1001,Le Chef,28.6571108,77.3023283,3.3
1002,The Buffet Wagon,28.6576462,77.3022817,3.3
1003,Fiery Grills,28.6927868,77.1527715,3.3
1004,Cafe Desire,28.6926319,77.1526057,3.5
1005,Kake Di Hatti,28.6928645,77.1528346,3.5
1006,Akash Deep,28.6442398,77.2403806,2.8
1007,Al Saad Foods,28.6433222,77.2321629,3.2
1008,Cafe Coffee Day,28.6445896,77.2402908,2.8
1009,Chandrika,28.6409469,77.2373386,2.9
1010,Kallu Nihari,28.6421251,77.2373206,3
1011,King Bikaneri,28.6415395,77.2341388,2.9
1012,Manchanda Bakery,28.6461798,77.2442871,3.1
1013,Mehta Restaurant,28.6442887,77.2403616,3.2
1014,Shree Jee Rasoi,28.62954592,77.2424889,3
1015,Taj Snacks,28.6428148,77.2404704,3
1016,Zaika,28.6437016,77.240526,3.4
1017,Bhaja Govindam,28.6411412,77.2360697,3.8
1018,Changezi Chicken,28.6435145,77.2402908,3.7
1019,Dilli Gate,28.6428148,77.2404704,3.5
1020,Jahangeer Foods,28.6482801,77.2404704,3.8
1021,Moti Mahal,28.6461938,77.240201,3.6
1022,Nandlal Ka Dhaba,28.6450853,77.2436136,3.6
1023,Sugandh,28.6451749,77.2436136,3.7
1024,Suvidha Vegetarian,28.6437405,77.2398417,3.6
1025,Food Hub,28.5419032,77.2038911,3
1026,Aka Saka,28.5730331,77.2304115,3.3
1027,Anil Mishtan Wala,28.5732507,77.2298726,3.1
1028,Barista,28.5735453,77.230142,3.3
1029,Chawnsan Chef,28.5780492,77.2388538,3.4
1030,Choco Kraft,28.5774602,77.238315,3.2
1031,Country Curries,28.57825443,77.23840289,2.7
1032,Firefly India,28.5728373,77.234004,3.4
1033,Giani,28.5744159,77.2298726,3.3
1034,Green Chick Chop,28.5773705,77.238315,2.7
1035,La Chocoallure,28.57345367,77.23718248,2.9
1036,Little Dragon,28.574147,77.2298726,2.9
1037,Maddi Sweet Centre,28.5748508,77.2269086,3.2
1038,Man Vs Food The Kitchen,28.576813,77.238347,3.1
1039,Suri Saab Restaurant,28.5785699,77.2386742,3
1040,The Sweet Boutique,28.572495,77.23684,3.3
1041,Veg Ex,28.5780065,77.2384048,3.4
1042,Zaaika Junction,28.5735915,77.2283618,2.6
1043,Amici Cafe,28.5735538,77.2302318,3.6
1044,Angels in my Kitchen,28.5738398,77.2304115,3.8
1045,Arabian Delites,28.5776478,77.2381221,3.6
1046,Baskin Robbins,28.574066,77.2299624,3.7
1047,Cafe Brown Sugar,28.5737416,77.2303217,3.7
1048,Chakhnaa Wala,28.5783289,77.2385416,3.5
1049,Cocoberry,28.5735538,77.2302318,3.6
1050,Concept,28.5782285,77.2388538,3.9
1051,Def Col Social,28.5729435,77.2304115,3.9
1052,Hong Kong Express,28.5783992,77.238764,3.8
1053,Koyla Kebab,28.5739678,77.2298726,3.6
1054,Milk Patisserie,28.573539,77.23133,3.8
1055,Moets Curry Leaf,28.5732124,77.2304115,3.5
1056,Moets Shack,28.5732124,77.2304115,3.7
1057,Moets Stone,28.5732124,77.2304115,3.8
