2.864931340434782570e+01,7.721985469347825415e+01
2.858145122857142795e+01,7.734440708928570984e+01
2.859713062222222035e+01,7.709255643333332841e+01
2.856594785689655325e+01,7.723159218448276420e+01
2.868867724285714260e+01,7.713473116857143452e+01
2.865243790579710037e+01,7.734362796231883408e+01
